label,message
ham,for real tho this sucks i can t even cook my whole electricity is out and i m hungry
ham,log off wat it s
spam,new tones this week include mcfly all ab sara jorge shock will smith switch to order follow instructions on next message
ham,just sleeping and surfing
spam,sppok up ur mob with a halloween collection of nokia logo pic message plus a free eerie tone txt card spook to
ham,just trying to figure out when i m suppose to see a couple different people this week we said we d get together but i didn t set dates
ham,can not use foreign stamps in this country
ham,yes i m in office da
ham,ok c u then
ham,jus finished avatar nigro
ham,what will we do in the shower baby
ham,lmao ok i wont be needing u to do my hair anymore
ham,hello u call wen u finish wrk i fancy meetin up wiv u all tonite as i need a break from dabooks did hrs last nite today of wrk
spam,free message activate your free text messages by replying to this message with the word free for terms conditions visit www com
spam,great news call freefone to claim your guaranteed cash or gift speak to a live operator now
ham,tell me something thats okay
ham,ok no prob
spam,yes the only place in town to meet exciting adult singles is now in the uk txt chat to now msg
ham,smile in pleasure smile in pain smile when trouble pours like rain smile when hurts u smile becoz someone still loves to see u smiling
ham,tessy pls do me a favor pls convey my birthday wishes to nimya pls dnt forget it today is her birthday shijas
ham,ya very nice be ready on thursday
ham,babe i need your advice
ham,also that chat was awesome but don t make it regular unless you can see her in person
ham,when u wana see it then
ham,if he started searching he will get job in few days he have great potential and talent
ham,haha awesome i ve been to a couple times who all s coming
ham,i m putting it on now it should be ready for lt time gt
ham,ok lor wat time finish
ham,hi neva worry bout da truth coz the truth will lead me ur heart it s the least a unique person like u deserve sleep tight or morning
ham,text me when you get off don t call my phones having problems
ham,our ride equally uneventful not too many of those pesky cyclists around at that time of night
ham,send me the new number
ham,hey anyway i have to
ham,k i ll take care of it
ham,thank you so much when we skyped wit kz and sura we didnt get the pleasure of your company hope you are good we ve given you ultimatum oh we are countin down to aburo enjoy this is the message i sent days ago
spam,win we have a winner mr t foley won an ipod more exciting prizes soon so keep an eye on ur mobile or visit www win co uk
spam,you have won as a valued vodafone customer our computer has picked you to win a prize to collect is easy just call
ham,we r outside already
ham,watching cartoon listening music amp at eve had to go temple amp church what about u
ham,aiyo please got time meh
spam,your free ringtone is waiting to be collected simply text the password mix to to verify get usher and britney fml po box
ham,sorry i ll call later
ham,u definitely need a module from e humanities dis sem izzit u wan take other modules
ham,sad story of a man last week was my b day my wife did nt wish me my parents forgot n so did my kids i went to work even my colleagues did not wish
ham,finally the match heading towards draw as your prediction
ham,what today sunday sunday is holiday so no work
spam,your free ringtone is waiting to be collected simply text the password mix to to verify get usher and britney fml po box
ham,i will send them to your email do you mind lt gt times per night
ham,oh for fuck s sake she s in like tallahassee
ham,that s good lets thank god please complete the drug have lots of water and have a beautiful day
ham,i can ask around but there s not a lot in terms of mids up here
ham,i m on my way home went to change batt my watch then go shop a bit lor
spam,our dating service has been asked contact u by someone shy call now all will be revealed
ham,what time is ur flight tmr
ham,aight yo dats straight dogg
ham,k k i m also fine when will you complete the course
ham,you all ready for big day tomorrow
ham,sir i need axis bank account no and bank address
ham,k i deleted my contact that why
ham,babe i fucking love you too you know fuck it was so good to hear your voice i so need that i crave it i can t get enough i adore you ahmad kisses
ham,i wont touch you with out your permission
ham,oh haha den we shld had went today too gee nvm la kaiez i dun mind goin jazz oso scared hiphop open cant catch up
ham,i am great how are you
