label,message
ham,okie wan meet at bishan cos me at bishan now i m not driving today
ham,ok
spam,this is the time we have tried contact u u have won the pound prize claim is easy call only per minute bt national rate
ham,dont gimme that lip caveboy
spam,do you want a new video anytime any network mins text for only five pounds per week call now or reply for delivery tomorrow
ham,hi did you asked to waheeda fathima about leave
ham,yes my reg is ciao
spam,dating i have had two of these only started after i sent a text to talk sport radio last week any connection do you think or coincidence
ham,what time do u get out
ham,he is a womdarfull actor
ham,i thk shd be ok he said plus minus did leave a line in between paragraphs
ham,thats a bit weird even where is the do supposed to be happening but good idea sure they will be in pub
ham,darren was saying dat if u meeting da ge den we dun meet dinner cos later u leave xy will feel awkward den u meet him lunch lor
ham,hi mobile no lt gt has added you in their contact list on www fullonsms com it s a great place to send free sms to people for more visit fullonsms com
ham,mum i ve sent you many many messages since i got here i just want to know that you are actually getting them do enjoy the rest of your day
ham,sleeping nt feeling well
spam,sms services for your inclusive text credits pls goto www comuk net login unsubscribe with stop no extra charge help comuk
spam,your account has been credited with free text messages to activate just txt the word credit to no t cs www biz
ham,kaiez enjoy ur tuition gee thk e second option sounds beta i ll go yan jiu den msg u
spam,urgent please call from landline cash or a luxury canary islands holiday await collection t cs sae award
ham,i said its okay sorry
ham,ya it came a while ago
ham,pick ur fone up now u dumb
ham,and several to you sir
ham,well i have to leave for my class babe you never came back to me hope you have a nice sleep my love
ham,i lost pounds since my doc visit last week woot woot now i m gonna celebrate by stuffing my face
ham,how many licks does it take to get to the center of a tootsie pop
ham,sounds like a plan cardiff is still here and still cold i m sitting on the radiator
ham,i think just yourself thanks and see you tomo
ham,super msg da nalla timing
ham,gettin rdy to ship comp
ham,hey kate hope ur ok will give u a buz wedlunch go outsomewhere adrink in town cud go a bit ppl fromwrk will bthere love petexxx
spam,got what it takes take part in the wrc rally in oz u can with lucozade energy text rally le to see packs or lucozade co uk wrc itcould be u
ham,i meant as an apology from me for texting you to get me drugs at lt gt at night
ham,it s fine imma get a drink or somethin want me to come find you
ham,no chikku nt yet ya i m free
ham,ok sweet dreams
ham,i m done c there
ham,g w r
ham,what part of don t initiate don t you understand
ham,just making dinner you
ham,can t i feel nauseous i m so pissed i didn t eat any sweets all week cause today i was planning to pig out i was dieting all week and now i m not hungry
ham,well am officially in a philosophical hole so if u wanna call am at home ready to be saved
ham,sorry in meeting i ll call later
ham,watching tv lor y she so funny we bluff her wat izzit because she thk it s impossible between us
spam,do you want a new nokia colour phone deliveredtomorrow with free minutes to any mobile free texts free camcorder reply or call
ham,yup izzit still raining heavily cos i m in e mrt i can t c outside
ham,you know what hook up means right
ham,
spam,get your garden ready for summer with a free selection of summer bulbs and seeds worth only with the scotsman this saturday to stop notxt co uk
ham,are you sure you don t mean get here we made you hold all the weed
spam,please call our customer service representative on freephone between as you have won a guaranteed cash or prize
ham,oh ok no prob
spam,someone has conacted our dating service and entered your phone because they fancy you to find out who it is call from landline
ham,yeah just open chat and click friend lists then make the list easy as pie
ham,i take it we didn t have the phone callon friday can we assume we won t have it this year now
ham,ok thanx gd nite too
ham,no probably lt gt
ham,at bruce b downs amp fletcher now
ham,s s india going to draw the series after many years in south african soil
ham,solve d case a man was found murdered on lt decimal gt lt gt afternoon his wife called police police questioned everyone wife sir i was sleeping when the murder took place cook i was cooking gardener i was picking vegetables house maid i went d post office children we went play neighbour we went a marriage police arrested d murderer immediately who s it reply with reason if u r brilliant
ham,u know we watchin at lido
